"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"1281",1281,-82.0943,26.72758,"CHM2007030801","OtterTrawl",3,2007,1,1,0,0,0,0,0,-3,1.85482943058014,21.9273624420166,0.0101508954539895,17.2650775909424,34.0687942504883,191.06770324707,0,4,0,7573,391164.452859411,2956730.27984681,1,NA
"1282",1282,-82.11108,26.70497,"CHM2007030802","OtterTrawl",3,2007,1,1,0,0,0,0,0,-2.3,1.51861560344696,24.5866279602051,0.00995357148349285,17.3496284484863,34.1342544555664,191.205123901367,0,4,0,7574,389473.606850745,2954240.28054426,1,NA
"1283",1283,-82.24275,26.70098,"CHM2007031201","OtterTrawl",3,2007,1,0,0,0,0,0,0,-2.9,0.248790055513382,28.891809463501,0.010281621478498,17.1766014099121,34.2234535217285,191.044647216797,0,9,0,7577,376370.054590352,2953919.2448689,1,NA
"1284",1284,-82.15815,26.87883,"CHM2007040402","OtterTrawl",4,2007,1,1,0,0,0,0,0,-2.5,0.750910937786102,9.54211711883545,0.0106754126027226,17.0462398529053,33.9420051574707,190.961532592773,0,5,0,7585,384966.363624755,2973540.33827027,1,NA
"1285",1285,-82.14268,26.81292,"CHM2007040405","OtterTrawl",4,2007,1,0,0,0,0,0,0,-2.8,0.828490078449249,14.0589332580566,0.0105424094945192,17.0964813232422,33.9473686218262,190.872039794922,0,2,0,7588,386437.285964183,2966225.54173479,1,NA
"1286",1286,-82.09067,26.87947,"CHM2007040410","OtterTrawl",4,2007,1,1,0,0,0,0,0,-3,1.06831574440002,5.22922658920288,0.0106252273544669,17.0523700714111,34.0287322998047,190.909057617188,0,3,0,7590,391669.94437864,2973551.75135094,1,NA
"1287",1287,-82.23817,26.73667,"CHM2007040703","OtterTrawl",4,2007,1,0,0,0,0,0,0,-3,1.82696557044983,24.8952598571777,0.01035335380584,17.1626853942871,34.1594390869141,191.093597412109,0,7,0,7596,376864.137960205,2957868.20374915,1,NA
"1288",1288,-82.19277,26.76753,"CHM2007040705","OtterTrawl",4,2007,1,1,0,0,0,0,0,-2.7,3.10843205451965,20.887845993042,0.0103146024048328,17.1749420166016,33.9796371459961,191.072082519531,0,3,0,7597,381411.598230421,2961243.45481262,1,NA
"1289",1289,-82.14633,26.76267,"CHM2007040802","OtterTrawl",4,2007,1,1,0,0,0,0,0,-2.8,2.45163011550903,19.2515716552734,0.0103279249742627,17.1819400787354,33.9968719482422,190.973175048828,0,14,0,7602,386024.313167651,2960662.66227532,1,NA
"1290",1290,-82.16572,26.55343,"CHM2007041201","OtterTrawl",4,2007,1,0,0,0,0,0,0,-2.7,2.84032821655273,42.0790710449219,0.00981290079653263,17.4402084350586,34.0931739807129,191.146469116211,0,12,0,7608,383884.67551525,2937503.16089327,1,NA
"1291",1291,-82.21303,26.76622,"CHM2007050603","OtterTrawl",5,2007,1,1,0,0,0,0,0,-2,4.20180606842041,21.5984363555908,0.010321076028049,17.1722240447998,34.0053863525391,191.112838745117,0,15,0,7620,379395.732094443,2961117.39606922,1,NA
"1292",1292,-82.25575,26.79052,"CHM2007050605","OtterTrawl",5,2007,1,1,0,0,0,0,0,-2.6,1.03225445747375,19.2625312805176,0.0106096472591162,17.1299819946289,34.2840385437012,191.248092651367,0,10,0,7621,375174.523523458,2963850.36733359,1,NA
"1293",1293,-82.25973,26.80278,"CHM2007050606","OtterTrawl",5,2007,1,1,0,0,0,0,0,-2.7,1.17350769042969,17.9936790466309,0.0106410896405578,17.1235084533691,34.2542266845703,191.262405395508,0,8,0,7622,374792.32441504,2965212.34764277,1,NA
"1294",1294,-82.25067,26.75918,"CHM2007060704","OtterTrawl",6,2007,1,1,0,0,0,0,0,-2.3,1.05110037326813,22.5508346557617,0.0104670124128461,17.1526069641113,34.250358581543,191.181762695312,0,14,0,7652,375645.396763205,2960373.81024621,1,NA
"1295",1295,-82.1785,26.72755,"CHM2007060904","OtterTrawl",6,2007,1,0,0,0,0,0,0,-3.3,2.66906213760376,24.0825424194336,0.0102078579366207,17.2012615203857,33.9932327270508,191.008865356445,0,4,0,7657,382789.478829991,2956801.67361303,1,NA
"1296",1296,-82.15792,26.72667,"CHM2007060905","OtterTrawl",6,2007,1,0,0,0,0,0,0,-3.6,2.30980825424194,23.3759803771973,0.0101601462811232,17.2366352081299,34.0307884216309,191.048599243164,0,7,0,7658,384835.594205147,2956685.42376167,1,NA
"1297",1297,-82.1109,26.75055,"CHM2007080603","OtterTrawl",8,2007,1,1,0,0,0,0,0,-3.7,4.47470664978027,19.6618232727051,0.0102509567514062,17.222318649292,34.0349540710449,190.995880126953,0,5,0,7712,389535.54580176,2959288.90339986,1,NA
"1298",1298,-82.1778,26.74928,"CHM2007080605","OtterTrawl",8,2007,1,1,0,0,0,0,0,-3.3,3.72241902351379,21.888822555542,0.0102718835696578,17.1870460510254,33.988208770752,191.024215698242,0,13,0,7714,382881.369872606,2959208.04274027,1,NA
"1299",1299,-82.14677,26.71663,"CHM2007080702","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2.4,1.47964859008789,24.0862121582031,0.0100833531469107,17.2750797271729,34.0651779174805,191.096038818359,0,6,0,7716,385934.629952913,2955563.27870655,1,NA
"1300",1300,-82.0998,26.69913,"CHM2007080704","OtterTrawl",8,2007,1,1,0,0,0,0,0,-2.5,2.00486969947815,25.0966911315918,0.00994812231510878,17.3521900177002,34.134822845459,191.204818725586,0,13,0,7718,390590.205131541,2953583.67150129,1,NA
"1301",1301,-82.06983,26.78215,"CHM2007090501","OtterTrawl",9,2007,1,1,0,0,0,0,0,-2.6,0.952750623226166,15.8749761581421,0.0103241866454482,17.1910247802734,34.0101890563965,190.943328857422,0,4,0,7741,393649.146202696,2962754.15539293,1,NA
"1302",1302,-82.10902,26.69837,"CHM2007090505","OtterTrawl",9,2007,1,0,0,0,0,0,0,-2.3,1.47597682476044,25.2860317230225,0.00994981080293655,17.3513965606689,34.1346473693848,191.20491027832,0,9,0,7744,389672.184650098,2953507.43391597,1,NA
"1303",1303,-82.19955,26.66348,"CHM2007090702","OtterTrawl",9,2007,1,1,0,0,0,0,0,-1.7,2.83903074264526,31.4238033294678,0.0101906368508935,17.1882801055908,33.9733734130859,190.903732299805,0,4,0,7750,380628.958573757,2949724.24786023,1,NA
"1304",1304,-82.21492,26.69913,"CHM2007090703","OtterTrawl",9,2007,1,1,0,0,0,0,0,-2.9,2.83326506614685,28.4914264678955,0.0102544352412224,17.1526031494141,33.9850425720215,190.907562255859,0,5,0,7751,379136.908613349,2953687.6343292,1,NA
"1305",1305,-82.21908,26.69997,"CHM2007090704","OtterTrawl",9,2007,1,1,0,0,0,0,0,-3,2.43321537971497,28.6120662689209,0.0102588748559356,17.1557846069336,34.0196762084961,190.927856445312,0,6,0,7752,378723.914275013,2953784.63127067,1,NA
"1306",1306,-82.18745,26.75468,"CHM2007090706","OtterTrawl",9,2007,1,1,0,0,0,0,0,-3.7,3.65700531005859,21.8394870758057,0.0102882357314229,17.1788940429688,33.9800796508789,191.036499023438,0,5,0,7754,381927.287596923,2959815.1150301,1,NA
"1307",1307,-82.20818,26.75902,"CHM2007090707","OtterTrawl",9,2007,1,1,0,0,0,0,0,-3.4,4.71464252471924,22.3549461364746,0.0102949338033795,17.1713447570801,33.9693374633789,191.076324462891,0,11,0,7755,379870.407229129,2960315.26094892,1,NA
"1308",1308,-82.22052,26.75597,"CHM2007090708","OtterTrawl",9,2007,1,1,0,0,0,0,0,-3.4,3.44188404083252,22.6992416381836,0.0103391017764807,17.1650161743164,34.0479545593262,191.096008300781,0,14,0,7756,378640.087188481,2959989.12232555,1,NA
"1309",1309,-82.14042,26.77288,"CHM2007100402","OtterTrawl",10,2007,1,1,0,0,0,0,0,-2.3,1.68275988101959,18.0103492736816,0.0103890169411898,17.159574508667,33.9816360473633,190.928649902344,0,6,0,7781,386622.110444947,2961788.32923609,1,NA
"1310",1310,-82.1439,26.81572,"CHM2007100404","OtterTrawl",10,2007,1,1,0,0,0,0,0,-3,0.828465819358826,13.7728271484375,0.0105484714731574,17.093879699707,33.947380065918,190.875595092773,0,6,0,7783,386318.82302824,2966536.78781769,1,NA
"1311",1311,-82.08775,26.8175,"CHM2007100406","OtterTrawl",10,2007,1,1,0,0,0,0,0,-3.4,3.58639526367188,11.9375009536743,0.0106069399043918,17.0656337738037,33.9369087219238,190.771011352539,0,9,0,7785,391901.129041104,2966684.92033578,1,NA
"1312",1312,-82.18153,26.76685,"CHM2007100503","OtterTrawl",10,2007,1,1,0,0,0,0,0,-3.2,2.22337627410889,20.3512630462646,0.0103223454207182,17.1745853424072,33.9821739196777,191.043106079102,0,7,0,7788,382528.504889203,2961157.70093722,1,NA
"1313",1313,-82.28108,26.81833,"CHM2007100510","OtterTrawl",10,2007,1,0,0,0,0,0,0,-2.3,0.165689527988434,16.9550170898438,0.01073535438627,17.1085109710693,34.2573051452637,191.295257568359,0,6,0,7792,372687.459925822,2966956.08615435,1,NA
"1314",1314,-82.1572,26.90292,"CHM2007110202","OtterTrawl",11,2007,1,1,0,0,0,0,0,-2.7,1.66763305664062,8.32524394989014,0.0106892921030521,17.0507545471191,33.9486808776855,191.044921875,0,5,0,7809,385085.110002055,2976207.94780756,1,NA
"1315",1315,-82.1489,26.835,"CHM2007110401","OtterTrawl",11,2007,1,0,0,0,0,0,0,-1.8,0.579828500747681,12.2374496459961,0.0105849672108889,17.0789089202881,33.9467735290527,190.898834228516,0,8,0,7814,385841.209558719,2968676.91476094,1,NA
"1316",1316,-82.1459,26.82517,"CHM2007110402","OtterTrawl",11,2007,1,1,0,0,0,0,0,-1.8,0.687971472740173,13.0212697982788,0.0105652594938874,17.0868797302246,33.9473114013672,190.886947631836,0,4,0,7815,386129.49366583,2967585.35272103,1,NA
"1317",1317,-82.08118,26.73162,"CHM2007110408","OtterTrawl",11,2007,1,1,0,0,0,0,0,-3,0.98394238948822,21.4004001617432,0.0101895332336426,17.2485656738281,34.0557289123535,191.039978027344,0,5,0,7820,392473.217737797,2957166.63408295,1,NA
"1318",1318,-82.12085,26.72603,"CHM2007110601","OtterTrawl",11,2007,1,1,0,0,0,0,0,-3,3.03641891479492,22.4603061676025,0.0100918179377913,17.2903213500977,34.0887718200684,191.110107421875,0,3,0,7822,388522.165182816,2956581.55189172,1,NA
"1319",1319,-82.10207,26.69607,"CHM2007110602","OtterTrawl",11,2007,1,1,0,0,0,0,0,-2.9,1.98633253574371,25.4875583648682,0.00994729530066252,17.3525772094727,34.1349067687988,191.204772949219,0,3,0,7823,390361.435855627,2953246.6751976,1,NA
"1320",1320,-82.19265,26.72293,"CHM2007110803","OtterTrawl",11,2007,1,0,0,0,0,0,0,-3.1,2.81830596923828,25.1980972290039,0.0102281309664249,17.1784934997559,33.9668846130371,190.971527099609,0,8,0,7830,381377.244473491,2956303.01946735,1,NA
"1321",1321,-82.17303,26.66472,"CHM2007111002","OtterTrawl",11,2007,1,0,0,0,0,0,0,-1.9,0.949357628822327,30.4063110351562,0.0100992387160659,17.2489643096924,34.0312652587891,191.011138916016,0,3,0,7840,383269.534666565,2949837.07409211,1,NA
"1322",1322,-82.11867,26.7739,"CHM2007120603","OtterTrawl",12,2007,1,1,0,0,0,0,0,-3.6,3.3645761013031,17.2852973937988,0.0104016959667206,17.1579036712646,33.9839782714844,190.8876953125,0,4,0,7863,388785.604439472,2961882.10650303,1,NA
"1323",1323,-82.194,26.76672,"CHM2007120605","OtterTrawl",12,2007,1,1,0,0,0,0,0,-2.3,3.22551345825195,21.0105457305908,0.0103123337030411,17.1750392913818,33.9792022705078,191.072143554688,0,12,0,7864,381288.455526723,2961154.87857351,1,NA
"1324",1324,-82.20847,26.61353,"CHM2007121105","OtterTrawl",12,2007,1,0,0,0,0,0,0,-1.8,1.32789242267609,36.9066925048828,0.0101491045206785,17.2225666046143,33.9972152709961,190.90771484375,0,5,0,7876,379688.891377676,2944199.74001313,1,NA
"1325",1325,-82.11253,26.79025,"CHM2008010402","OtterTrawl",1,2008,1,1,0,0,0,0,0,-3.7,3.56321024894714,15.3353548049927,0.0104868048802018,17.1215362548828,33.9551963806152,190.826614379883,0,3,0,7881,389411.916279599,2963687.81263457,1,NA
"1326",1326,-82.08575,26.80792,"CHM2008010405","OtterTrawl",1,2008,1,1,0,0,0,0,0,-2.4,2.68092250823975,13.0228118896484,0.0105972280725837,17.0704460144043,33.9369506835938,190.773529052734,0,10,0,7884,392090.82837488,2965622.06044191,1,NA
"1327",1327,-82.2229,26.74308,"CHM2008010601","OtterTrawl",1,2008,1,1,0,0,0,0,0,-3.3,3.10178589820862,24.1792545318604,0.0103251738473773,17.1615676879883,34.0566558837891,191.059783935547,0,8,0,7891,378389.696576788,2958563.56428605,1,NA
"1328",1328,-82.22078,26.70468,"CHM2008010602","OtterTrawl",1,2008,1,1,0,0,0,0,0,-2.8,2.38834357261658,28.2941913604736,0.0102616343647242,17.1549091339111,34.0250434875488,190.936614990234,0,8,0,7892,378559.776007561,2954307.97455323,1,NA
"1329",1329,-82.1862,26.74425,"CHM2008010603","OtterTrawl",1,2008,1,1,0,0,0,0,0,-3.6,4.56058311462402,22.7657089233398,0.010263959877193,17.1829433441162,33.9804382324219,191.020431518555,0,7,0,7893,382040.823355302,2958658.62994753,1,NA
"1330",1330,-82.17322,26.76008,"CHM2008010604","OtterTrawl",1,2008,1,1,0,0,0,0,0,-3.4,2.42586016654968,20.5945434570312,0.0103063024580479,17.1804981231689,33.9874496459961,191.023040771484,0,5,0,7894,383347.865353212,2960400.14428468,1,NA
"1331",1331,-82.27048,26.79667,"CHM2008010607","OtterTrawl",1,2008,1,1,0,0,0,0,0,-1.9,0.165721029043198,18.8877811431885,0.0107050882652402,17.1109066009521,34.3442459106445,191.269653320312,0,15,0,7897,373716.983409798,2964546.16963236,1,NA
"1332",1332,-82.07848,26.73793,"CHM2008010801","OtterTrawl",1,2008,1,1,0,0,0,0,0,-2.8,0.983899354934692,20.7508277893066,0.0102114398032427,17.2392044067383,34.0483207702637,191.02424621582,0,5,0,7899,392747.679489911,2957863.29580481,1,NA
"1333",1333,-82.1191,26.71417,"CHM2008010803","OtterTrawl",1,2008,1,1,0,0,0,0,0,-2.5,1.84786128997803,23.7003917694092,0.0100198620930314,17.3210697174072,34.1131057739258,191.161743164062,0,3,0,7900,388684.691794862,2955266.31909818,1,NA
"1334",1334,-82.1466,26.7523,"CHM2008020404","OtterTrawl",2,2008,1,1,0,0,0,0,0,-2.9,3.60523128509521,20.377025604248,0.0102695431560278,17.2043685913086,34.0134468078613,191.002807617188,0,11,0,7915,385987.115282713,2959514.23300466,1,NA
"1335",1335,-82.13492,26.71597,"CHM2008030601","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.5,1.47164535522461,23.8464698791504,0.0100417118519545,17.3034362792969,34.0940895080566,191.136871337891,0,3,0,7945,387112.751620457,2955479.6184381,1,NA
"1336",1336,-82.09905,26.71102,"CHM2008030602","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.8,2.02409720420837,23.8021450042725,0.0100634684786201,17.3024368286133,34.0983619689941,191.130447387695,0,8,0,7946,390676.176374343,2954900.04550582,1,NA
"1337",1337,-82.19578,26.76023,"CHM2008030802","OtterTrawl",3,2008,1,1,0,0,0,0,0,-3.5,3.77234411239624,21.7196102142334,0.0102994265034795,17.1749134063721,33.9762687683105,191.059356689453,0,4,0,7951,381104.709259571,2960437.64425866,1,NA
"1338",1338,-82.20092,26.75957,"CHM2008030803","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.6,4.29697799682617,22.1155223846436,0.0102965580299497,17.1732368469238,33.9728660583496,191.066162109375,0,4,0,7952,380592.909085167,2960369.34999985,1,NA
"1339",1339,-82.2172,26.76012,"CHM2008030804","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.4,3.90134406089783,22.2375946044922,0.0103319594636559,17.1676368713379,34.0284957885742,191.101684570312,0,5,0,7953,378974.631888973,2960445.65708085,1,NA
"1340",1340,-82.19647,26.61275,"CHM2008030902","OtterTrawl",3,2008,1,1,0,1,1,0,0,-1.5,2.25494933128357,36.5713958740234,0.0101052597165108,17.2486438751221,34.0113410949707,190.949996948242,60,14,60,7959,380882.866912402,2944102.10667726,1,NA
"1341",1341,-82.22037,26.65158,"CHM2008030905","OtterTrawl",3,2008,1,1,0,0,0,0,0,-1.8,1.23969852924347,33.4480590820312,0.0102470964193344,17.1843910217285,34.1380348205566,190.927627563477,0,7,0,7961,378544.308819035,2948425.73625834,1,NA
"1342",1342,-82.23568,26.69412,"CHM2008030907","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.3,0.796144962310791,29.5765342712402,0.0102768521755934,17.173469543457,34.1862297058105,191.0078125,0,8,0,7963,377066.086515085,2953152.52619921,1,NA
"1343",1343,-82.18457,26.68065,"CHM2008030908","OtterTrawl",3,2008,1,1,0,0,0,0,0,-2.9,0.58790910243988,29.1509857177734,0.0101507939398289,17.214262008667,33.9977951049805,190.967010498047,0,9,0,7964,382137.447724354,2951612.21844248,1,NA
"1344",1344,-82.07878,26.74033,"CHM2008031802","OtterTrawl",3,2008,1,1,0,0,0,0,0,-3.1,1.06117761135101,20.4739093780518,0.010219207033515,17.2358856201172,34.0456924438477,191.018676757812,0,6,0,7971,392720.095382684,2958129.38905181,1,NA
"1345",1345,-82.24745,26.78652,"CHM2008040701","OtterTrawl",4,2008,1,1,0,0,0,0,0,-1.8,1.75000631809235,19.4882888793945,0.0105469087138772,17.1418972015381,34.2326202392578,191.231857299805,0,10,0,7986,375995.299134406,2963399.15553953,1,NA
"1346",1346,-82.21553,26.7507,"CHM2008040702","OtterTrawl",4,2008,1,1,0,0,0,0,0,-3.7,3.83101367950439,23.2547302246094,0.010313487611711,17.1648426055908,34.0105323791504,191.065063476562,0,2,0,7987,379130.726604713,2959400.61333266,1,NA
"1347",1347,-82.1678,26.76832,"CHM2008040703","OtterTrawl",4,2008,1,1,0,0,0,0,0,-2.5,1.40714204311371,19.5461483001709,0.010339324362576,17.172191619873,33.9841995239258,191.011413574219,0,7,0,7988,383895.194177237,2961307.92494601,1,NA
"1348",1348,-82.18732,26.68513,"CHM2008041002","OtterTrawl",4,2008,1,0,0,0,0,0,0,-2.9,0.424859970808029,28.7300605773926,0.0101631078869104,17.2058162689209,33.9894371032715,190.957962036133,0,7,0,7996,381868.422714094,2952111.00505714,1,NA
"1349",1349,-82.21457,26.71382,"CHM2008050703","OtterTrawl",5,2008,1,1,0,0,0,0,0,-3.5,3.23193144798279,27.1246585845947,0.0102653382346034,17.1496162414551,33.9761924743652,190.928176879883,0,8,0,8029,379187.235157876,2955314.50710919,1,NA
"1350",1350,-82.17092,26.73877,"CHM2008050704","OtterTrawl",5,2008,1,1,0,0,0,0,0,-3.5,3.70168089866638,22.6809272766113,0.0102302962914109,17.2026538848877,34.0003776550293,191.021942138672,0,15,0,8030,383554.855868448,2958037.54734074,1,NA
"1351",1351,-82.06857,26.87495,"CHM2008060307","OtterTrawl",6,2008,1,1,0,0,0,0,0,-1.9,0.831014215946198,5.57995223999023,0.0105740986764431,17.0726108551025,34.0829010009766,190.98762512207,0,10,0,8048,393860.943102224,2973032.3729357,1,NA
"1352",1352,-82.11497,26.78322,"CHM2008060402","OtterTrawl",6,2008,1,1,0,0,0,0,0,-3.8,3.37714767456055,16.1111488342285,0.0104545243084431,17.1353302001953,33.9661140441895,190.84977722168,0,8,0,8049,389162.526191026,2962911.2362617,1,NA
"1353",1353,-82.2313,26.70212,"CHM2008061005","OtterTrawl",6,2008,1,1,0,0,0,0,0,-2.8,1.28643333911896,28.7260856628418,0.0102706449106336,17.1658802032471,34.1214027404785,190.988433837891,0,2,0,8062,377510.436792775,2954034.46955063,1,NA
"1354",1354,-82.21687,26.62102,"CHM2008061103","OtterTrawl",6,2008,1,0,0,0,0,0,0,-3,0.643578946590424,36.4395904541016,0.0102133080363274,17.206729888916,34.1393623352051,190.918975830078,0,8,0,8066,378860.436474678,2945037.32525744,1,NA
"1355",1355,-82.14905,26.57592,"CHM2008061401","OtterTrawl",6,2008,1,1,0,0,0,0,0,-2,2.30441284179688,39.3106498718262,0.00984180066734552,17.4163208007812,34.1091423034668,191.133270263672,0,21,0,8069,385567.62552471,2939979.2873377,1,NA
"1356",1356,-82.14937,26.53048,"CHM2008061503","OtterTrawl",6,2008,1,1,0,1,1,1,0,-1.5,3.8913094997406,44.326530456543,0.00971965119242668,17.4984092712402,34.1779098510742,191.160430908203,100,14,100,8075,385490.613157965,2934946.38053444,1,NA
"1357",1357,-82.13337,26.56708,"CHM2008061507","OtterTrawl",6,2008,1,1,0,1,1,1,0,-1.3,1.16603422164917,40.0609321594238,0.00977322645485401,17.457181930542,34.1356010437012,191.150695800781,100,10,100,8077,387120.634764454,2938986.2017141,1,NA
"1358",1358,-82.17675,26.68908,"CHM2008071101","OtterTrawl",7,2008,1,1,0,1,1,0,0,-1.6,0.404868125915527,27.9345893859863,0.0101310200989246,17.2275848388672,34.0110206604004,190.998321533203,100,9,100,8092,382924.203188303,2952538.79432817,1,NA
"1359",1359,-82.19202,26.712,"CHM2008071103","OtterTrawl",7,2008,1,0,0,1,0,1,0,-2,1.91267549991608,26.2352027893066,0.0102045759558678,17.1812744140625,33.9657936096191,190.950271606445,100,15,100,8093,381428.584518495,2955091.72610458,1,NA
"1360",1360,-82.23687,26.68005,"CHM2008071106","OtterTrawl",7,2008,1,1,0,1,1,0,0,-0.9,0.184664592146873,31.1527805328369,0.0102844815701246,17.1822319030762,34.2609710693359,191.014678955078,100,17,100,8094,376932.573305549,2951595.14288031,1,NA
"1361",1361,-82.17393,26.65772,"CHM2008071208","OtterTrawl",7,2008,1,1,0,1,1,0,0,-1.5,1.5077999830246,31.133996963501,0.010097524151206,17.2501201629639,34.0322418212891,191.006790161133,100,14,100,8101,383172.836842734,2949062.5222924,1,NA
"1362",1362,-82.11468,26.74178,"CHM2008080401","OtterTrawl",8,2008,1,1,0,0,0,0,0,-3,4.3651385307312,20.6290016174316,0.0102001521736383,17.2440280914307,34.0521354675293,191.032348632812,0,17,0,8114,389151.139548873,2958320.75647224,1,NA
"1363",1363,-82.07123,26.76663,"CHM2008080404","OtterTrawl",8,2008,1,1,0,0,0,0,0,-2.6,0.994587540626526,17.5287075042725,0.010291445069015,17.2050170898438,34.0212631225586,190.966827392578,0,11,0,8116,393495.483081655,2961036.21967518,1,NA
"1364",1364,-82.23537,26.7683,"CHM2008080804","OtterTrawl",8,2008,1,1,0,1,1,1,0,-1.3,2.66664910316467,21.3786296844482,0.010429672896862,17.1579895019531,34.1537284851074,191.168701171875,100,16,100,8129,377176.633928827,2961369.17743209,1,NA
"1365",1365,-82.18203,26.70545,"CHM2008080905","OtterTrawl",8,2008,1,1,0,1,1,1,0,-1.5,0.678753614425659,26.4946670532227,0.0101597663015127,17.2078380584717,33.9915199279785,190.981201171875,90,19,90,8132,382415.656304921,2954356.93432674,1,NA
"1366",1366,-82.177,26.71085,"CHM2008080906","OtterTrawl",8,2008,1,1,0,1,1,1,0,-2.2,0.890602469444275,25.705623626709,0.0101527078077197,17.2165622711182,34.0016937255859,191.002807617188,70,17,70,8133,382921.589393556,2954950.45480027,1,NA
